source,root,rel_path,path,selection_hash,visual_hash,split,stim_id
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000435986.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000435986.jpg,313450683432675717,c05c22a8ca988ff95bc7087221cd385bd4ad87e6,test,coco:045999bc609ba985
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000306466.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000306466.jpg,318236428099437311,0b2170222280a361a105b73a318b03c6e85610e4,test,coco:046a9a586374c2ff
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000261535.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000261535.jpg,319752692083685332,e382e95de8fb7c71612425100f19dafb7def7b75,test,coco:046ffd611b9f77d4
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000035778.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000035778.jpg,320915980402903532,cf3d322e121b2efb70ca4409dd2ca6058df4a762,test,coco:04741f6246a949ec
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000270785.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000270785.jpg,327180595818661694,75aeeff86f486dba268c995c6e85ef648f2cc29d,test,coco:048a6104b72c073e
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000282741.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000282741.jpg,337496056817984938,9763974770c1dd293b389f09453fbd22ab1b194d,test,coco:04af06e023bb25aa
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000038238.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000038238.jpg,346188181347292712,9950bafd2a3b6ea7dd139c777645171dbd629cce,test,coco:04cde85116a4d628
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000549943.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000549943.jpg,346962424072269212,ddc96b15837434de32f35e08beebaf457bb51c1e,test,coco:04d0a87c853c6d9c
coco,F:\AI_DATASET\COCO\val2014,COCO_val2014_000000506587.jpg,F:\AI_DATASET\COCO\val2014\COCO_val2014_000000506587.jpg,349669144969606217,f2724628a596216038f63406dde6e7495c55d0c1,test,coco:04da463c16d3f449
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00487321.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00487321.jpg,15786810765246,ff8c565af80d71ac71e7955956e0b49c78bb814a,test,laion:00000e5ba73f6fbe
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00603714.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00603714.jpg,24674914544053,f01e389f32a2963a5ed2efaa024887e044505967,test,laion:00001671138429b5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00273275.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00273275.jpg,30135888197499,e931e243ed89eee19c81f060bda4e8abe46de977,test,laion:00001b688ee9377b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00747149.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00747149.jpg,109629898106948,e8afaf38bb2e493d8499e6b799d7cfe6ec57686f,test,laion:000063b533222844
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00939114.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00939114.jpg,148159610676944,406a58216d749d339ac45bece8091d4bba2440c5,test,laion:000086c018f6e6d0
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00304363.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00304363.jpg,167032160298912,97f7a1e7e6adbfe6eb45dfb58202db15a7cf0428,test,laion:000097ea3494a7a0
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00619976.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00619976.jpg,229237813951976,56a10cb9cc64a1df2a14d592210657cb4c78cc58,test,laion:0000d07d96783de8
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00287710.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00287710.jpg,275764986346339,aee8c7a4fb0e2f14ba459bce9b981043cc163fc9,test,laion:0000face8a0d7b63
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00094951.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00094951.jpg,400932864357011,543a0383185b690c3065802991967683ee4456e5,test,laion:00016ca574f57293
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00936587.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00936587.jpg,491268791322512,4adb1a7378c0a8beffc5614a2fad7e559ac944d2,test,laion:0001bece6dcbc790
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00604554.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00604554.jpg,546260202096017,87d9819368a8667c9a33501c7d8aa623c6ddcbd4,test,laion:0001f0d21d4d0591
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00541354.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00541354.jpg,707786498743879,09a6334afdaf9721167bf4f964192b03f39c7428,test,laion:000283ba62d59e47
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00516326.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00516326.jpg,754037250346531,68bc25436432cfa2a6c5da1d7e407fb30e867aff,test,laion:0002adcafa744e23
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00715317.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00715317.jpg,781143810232645,eefabe0110c0fa380adffce22dbb9b6f6ce453a7,test,laion:0002c6723753d145
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00132231.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00132231.jpg,944460691449797,27dcd70c8d3f7f17bded8f0a5b2698926edc257f,test,laion:00035afb6404a7c5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00006003.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00006003.jpg,954735625223988,d21f02e375ecbfb93b7920766b037e8005584f95,test,laion:00036453b5cbbf34
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00253950.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00253950.jpg,987155950946544,c1d8951db9d3107f73cefdeaf8ef16b60bdc61c1,test,laion:000381d027cb48f0
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00622123.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00622123.jpg,1111951738125027,2da2d6b4544a2a33d7d1e4f8007adb0f92d49553,test,laion:0003f350705bbae3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00936134.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00936134.jpg,1243125786645836,07ec565adb8c90584b6c9ad0f85c75687ec23854,test,laion:00046a9dc6ec954c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00128042.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00128042.jpg,1489896619703648,1c48722e73ee67feb861970b004af9f3ea8c2c12,test,laion:00054b0d96c4fd60
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00566448.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00566448.jpg,1549567901106570,9979d14c22523d83e57f68c137d5e9dacc842d39,test,laion:00058152e44d018a
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00763729.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00763729.jpg,1896510092762097,45c04f172267e51641ee3b56b35cec954a0912f7,test,laion:0006bcddaa645bf1
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00241927.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00241927.jpg,1918853277544745,55fcea477d78f22513b952d1c2d665c71cfc80e1,test,laion:0006d12fd7fbf129
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00948005.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00948005.jpg,1967418883639976,2d64079f094da6ec786c888ff06a97134576d763,test,laion:0006fd5b67af0aa8
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00080083.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00080083.jpg,2032528294509420,c80dcf0d55db902d0d18be87c91470f3580290dd,test,laion:00073892defd7b6c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00311719.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00311719.jpg,2052835988469123,30a55d6221db2fc37d0015fe9ecb658aff5bedce,test,laion:00074b0b1fdff583
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00078795.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00078795.jpg,2304620319581592,d92f436ec3f4739942e70f2c29fc326abb46966e,test,laion:0008300a3b7da598
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00197508.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00197508.jpg,2311783484473749,907380ec92b960ef1f35abc0d211e27ce3129c51,test,laion:0008368e0963c195
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00559294.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00559294.jpg,2345022463084001,db724f4342976c35915efed04cf9b406075cab0c,test,laion:000854c916e705e1
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00982975.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00982975.jpg,2437119405515738,12f3b96dfed021356fb03aaf211a375513ece581,test,laion:0008a88c1470e3da
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00972046.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00972046.jpg,2467719311560133,900c7b5cc91cf0512337885598ed926be1aea266,test,laion:0008c460acf88dc5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00237092.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00237092.jpg,2524181885741703,db050e5b4077645caa72c7f493e3d046877c4abf,test,laion:0008f7bae4a5ea87
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00855353.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00855353.jpg,2524799121275527,226d5cf96a16e171e13672d87cfb7ae36b5ca34e,test,laion:0008f84a9ac0ba87
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00375777.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00375777.jpg,2592149971381651,e0e039bb775b679ce44790556dff12217c4dbe34,test,laion:0009358bf23fad93
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00201792.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00201792.jpg,2964539472356957,916f6b592728c805c159868cf90419485c72f984,test,laion:000a883ba22c265d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00543767.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00543767.jpg,3068463638576183,e8d572588cf6b1fbaece886cad258e3d71bf0536,test,laion:000ae6c05d2efc37
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00711478.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00711478.jpg,3122755209048684,3599e8b43b618a33ab24f7f30154ca098a90bce0,test,laion:000b18211af4b26c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00595053.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00595053.jpg,3276187738792092,a3a8e56fcd3e354f9be3334ec6ba93e3181847d4,test,laion:000ba3ace663609c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00157667.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00157667.jpg,3413924037015897,e4597a1f5e2b93bca82b7def00dea9ecedd1c49d,test,laion:000c20f221843959
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00289299.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00289299.jpg,3448765721303277,025267ed7de9ad43c0a5b550336955ca872c37c4,test,laion:000c40a257bb58ed
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00652834.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00652834.jpg,3877675017346266,88e8031d49dfc9b0a9a5ac9b4848e34cc23e6f40,test,laion:000dc6b991f69cda
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00990871.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00990871.jpg,3946546784259351,ae4fbe0ea87eb50d0149e75b6df536e127687f59,test,laion:000e055d072a4d17
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00003827.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00003827.jpg,4479213587234151,10f27d8ebfdb950cd48b17c73625f24a5c74f8fb,test,laion:000fe9d22ebd7d67
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00377530.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00377530.jpg,4560380867913669,b46c45d58f8305442a89c47e1128bd28f292335d,test,laion:001033a469ac27c5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00940362.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00940362.jpg,4703457199734294,52f93f38bd6a97ffa064b0b37fcac587669be58f,test,laion:0010b5c4f79b3e16
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00107527.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00107527.jpg,4809396181319875,1d1f1aabfd8ea3ae3d623401489c367818b602b6,test,laion:0011161ecef8c0c3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00002858.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00002858.jpg,4940877092690669,360124146c4fed677e0febeebdf22d5db131fd4b,test,laion:00118db397fd1aed
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00244374.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00244374.jpg,5083247072606124,8ea1f5bf1ce13fe7dde892c75419a2d0d6c1b79c,test,laion:00120f2fb01177ac
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00718059.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00718059.jpg,5394609557397755,185724fd1e538c9dd491901550567164158cc46a,test,laion:00132a5e6a5ee0fb
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00356906.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00356906.jpg,5615746785132801,39c41993ec4bbb4c83fdb83831c8296275bbda8f,test,laion:0013f37df046c101
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00172972.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00172972.jpg,5695914765580533,8efbbd9bede8d973bb060c3d54a144987369b88f,test,laion:00143c678045f8f5
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00231100.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00231100.jpg,5825871773665405,094c8f74fec78f3f8468ab56af38a7e4437765f8,test,laion:0014b2997993887d
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00880736.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00880736.jpg,5878161471888662,205ef774387997daac83d6cdb50fb3884915a247,test,laion:0014e2281e76dd16
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00466953.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00466953.jpg,6435119040357018,7b70ac325f8061fe825b06a9ecc2051770035bf1,test,laion:0016dcb4e87ce29a
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00787535.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00787535.jpg,6469718026188793,ca808453ba840a665dcd7c098388de4aec9d6812,test,laion:0016fc2c9cbf77f9
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00035387.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00035387.jpg,6582809343758541,c6e8f726f552ef0be952a3fbd76526ca6a2a6263,test,laion:00176307bc8f10cd
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00643609.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00643609.jpg,6885443386045254,860e8de592da46ee2ff77bb4bad93f03995bd3f8,test,laion:0018764637257346
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00907224.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00907224.jpg,7106699431727435,bcf2ae3a4d27d38631b57b54bcdd2e1c9f296ff0,test,laion:00193f816727514b
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00278872.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00278872.jpg,7124010470418306,17346762efe71432a27e35f36ce59ef55a820f1a,test,laion:00194f3ff1772782
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00520884.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00520884.jpg,7351155085257419,a4b366d3d3ccca3ff0b949abfe4326a5bfa3e984,test,laion:001a1dd62b8baacb
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00539389.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00539389.jpg,7441141906117476,94bc42ae6ceb5d1506b138ee5fc10009fff74f86,test,laion:001a6faddc099364
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00908606.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00908606.jpg,7702125078145410,e3d1bd34ebb62ef60522bcbdddfaf5f17a272c1a,test,laion:001b5d0abd4c6982
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00418776.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00418776.jpg,7883300362687599,55cfae16415a2df45abb7fe8f6311fe8e470f119,test,laion:001c01d1e5c6946f
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00830954.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00830954.jpg,8819412938904597,ff3941eb8a186a7f90efc17ceb6c9995c47896b7,test,laion:001f55359759d415
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00625941.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00625941.jpg,8845011879384657,0cf4457a775a5cf22b5f334beb6f64124df1adee,test,laion:001f6c7dcf1ad651
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00314285.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00314285.jpg,8852243994259044,b7303f414578a93d2c2d0eed01f4319f317842ad,test,laion:001f7311aabe2e64
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00534738.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00534738.jpg,9217323273439745,8df8d9a8757b99aadbf4559421f605f1bc5339a2,test,laion:0020bf1b4f7e4a01
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00878692.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00878692.jpg,9222056266147294,e0dc74ff96e0b01102d97dce53b8f59577aed856,test,laion:0020c3694bd7a5de
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00981297.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00981297.jpg,9257265731528822,de0444711e7523fd355307630f962be7764f2815,test,laion:0020e36f2384e876
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00655715.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00655715.jpg,9272776895148888,09e4c514970ac19c72ff0acea333093e1fdc7798,test,laion:0020f18a9ceab358
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00580542.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00580542.jpg,9275870215977054,41431933a7d63e783d8899acbb1108ca6dd021bb,test,laion:0020f45ad534b85e
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00861993.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00861993.jpg,9313298235450389,3db4ff50667bf606c45c5539e467eb0ba0131f2e,test,laion:002116653902e415
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00151992.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00151992.jpg,9546007362866107,15f524c6c5df0685e4be5cb6e9aba56f2f046589,test,laion:0021ea0b09e30bbb
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00587389.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00587389.jpg,9552975999053415,5494681e7607b9a06f1a5cb0e1a04c27a7a61c80,test,laion:0021f0618cf8ae67
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00704594.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00704594.jpg,9593214318504580,a0760582b433a468dc7421c32ceba01ff5e37408,test,laion:002214fa43b56a84
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00739683.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00739683.jpg,9715965397956863,a7010c6f8eca4d04a87a9548faa603857bf86bcd,test,laion:0022849e7a31f8ff
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00168676.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00168676.jpg,9744771527596243,1dd79bd914f21215864e2e61a72a3ec2d0abc2cf,test,laion:00229ed16d51d8d3
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00540571.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00540571.jpg,9957729964160864,44ff3ff6a6a7cf178303e0bd60183c21295a5265,test,laion:00236080ad487760
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00126978.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00126978.jpg,9974990501704481,8e6c68fc68c9aa71bb1320055bd6156196380372,test,laion:00237033757df321
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00777987.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00777987.jpg,10071397448411097,40f1036e45faf3fe7a06154bcbdb7e695e3e3f18,test,laion:0023c7e1f34de7d9
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00684998.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00684998.jpg,10086984385335404,9d82492bf278742e7931b079e171f8949291712e,test,laion:0023d60f1124906c
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00200673.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00200673.jpg,10235195519111408,08bd2795a1dee7059c077b644910d3162ed6dce2,test,laion:00245cdb291f90f0
laion,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg,00199312.jpg,D:\AI_DATASET\LAION-dataset-CLIP-sampler\dataset\laion_subset_jpeg\00199312.jpg,10275716550855726,958ea7fea9a18f3ab57ddc1e7fb9418d22f47ad3,test,laion:002481b5b2d38c2e
