image,image_duration,label,n_workers,n_responses,n_correct,correct_rate,n_wrong,wrong_rate
780ec3760b344cc.png,50,banana,7,7,7,1.0,0,0.0
780ec3760b344cc.png,100,banana,7,7,6,0.8571428571428571,1,0.1428571428571429
780ec3760b344cc.png,150,banana,7,7,7,1.0,0,0.0
780ec3760b344cc.png,250,banana,7,7,7,1.0,0,0.0
780ec3760b344cc.png,10000,banana,7,7,7,1.0,0,0.0
78166b5b1657499.png,17,ruler,7,7,0,0.0,7,1.0
78166b5b1657499.png,50,ruler,7,7,4,0.5714285714285714,3,0.4285714285714286
78166b5b1657499.png,100,ruler,7,7,3,0.42857142857142855,4,0.5714285714285714
78166b5b1657499.png,150,ruler,7,7,2,0.2857142857142857,5,0.7142857142857143
78166b5b1657499.png,250,ruler,7,7,3,0.42857142857142855,4,0.5714285714285714
78166b5b1657499.png,10000,ruler,7,7,6,0.8571428571428571,1,0.1428571428571429
781861a6f7f4466.png,17,umbrella,7,7,0,0.0,7,1.0
781861a6f7f4466.png,50,umbrella,7,7,2,0.2857142857142857,5,0.7142857142857143
781861a6f7f4466.png,100,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
781861a6f7f4466.png,150,umbrella,7,7,2,0.2857142857142857,5,0.7142857142857143
781861a6f7f4466.png,250,umbrella,7,7,3,0.42857142857142855,4,0.5714285714285714
781861a6f7f4466.png,10000,umbrella,7,7,7,1.0,0,0.0
781fbdf24dc0436.png,17,pill bottle,7,7,1,0.14285714285714285,6,0.8571428571428572
781fbdf24dc0436.png,50,pill bottle,7,7,6,0.8571428571428571,1,0.1428571428571429
781fbdf24dc0436.png,100,pill bottle,7,7,6,0.8571428571428571,1,0.1428571428571429
781fbdf24dc0436.png,150,pill bottle,7,7,7,1.0,0,0.0
781fbdf24dc0436.png,250,pill bottle,7,7,7,1.0,0,0.0
781fbdf24dc0436.png,10000,pill bottle,7,7,7,1.0,0,0.0
783fa2fcbb80495.png,17,teddy bear,7,7,0,0.0,7,1.0
783fa2fcbb80495.png,50,teddy bear,7,7,7,1.0,0,0.0
783fa2fcbb80495.png,100,teddy bear,7,7,5,0.7142857142857143,2,0.2857142857142857
783fa2fcbb80495.png,150,teddy bear,7,7,6,0.8571428571428571,1,0.1428571428571429
783fa2fcbb80495.png,250,teddy bear,7,7,6,0.8571428571428571,1,0.1428571428571429
783fa2fcbb80495.png,10000,teddy bear,7,7,7,1.0,0,0.0
783fd722a73a40e.png,17,racket,7,7,4,0.5714285714285714,3,0.4285714285714286
783fd722a73a40e.png,50,racket,7,7,6,0.8571428571428571,1,0.1428571428571429
783fd722a73a40e.png,100,racket,7,7,6,0.8571428571428571,1,0.1428571428571429
783fd722a73a40e.png,150,racket,7,7,7,1.0,0,0.0
783fd722a73a40e.png,250,racket,7,7,2,0.2857142857142857,5,0.7142857142857143
783fd722a73a40e.png,10000,racket,7,7,7,1.0,0,0.0
7843122508b8426.png,17,waste container,7,7,0,0.0,7,1.0
7843122508b8426.png,50,waste container,7,7,1,0.14285714285714285,6,0.8571428571428572
7843122508b8426.png,100,waste container,7,7,0,0.0,7,1.0
7843122508b8426.png,150,waste container,7,7,2,0.2857142857142857,5,0.7142857142857143
7843122508b8426.png,250,waste container,7,7,5,0.7142857142857143,2,0.2857142857142857
7843122508b8426.png,10000,waste container,7,7,5,0.7142857142857143,2,0.2857142857142857
7865731f02f3482.png,17,hair dryer,7,7,3,0.42857142857142855,4,0.5714285714285714
7865731f02f3482.png,50,hair dryer,7,7,1,0.14285714285714285,6,0.8571428571428572
7865731f02f3482.png,100,hair dryer,7,7,5,0.7142857142857143,2,0.2857142857142857
7865731f02f3482.png,150,hair dryer,7,7,6,0.8571428571428571,1,0.1428571428571429
7865731f02f3482.png,250,hair dryer,7,7,7,1.0,0,0.0
7865731f02f3482.png,10000,hair dryer,7,7,7,1.0,0,0.0
7865f227028e439.png,17,envelope,7,7,0,0.0,7,1.0
7865f227028e439.png,50,envelope,7,7,3,0.42857142857142855,4,0.5714285714285714
7865f227028e439.png,100,envelope,7,7,1,0.14285714285714285,6,0.8571428571428572
7865f227028e439.png,150,envelope,7,7,4,0.5714285714285714,3,0.4285714285714286
7865f227028e439.png,250,envelope,7,7,3,0.42857142857142855,4,0.5714285714285714
7865f227028e439.png,10000,envelope,7,7,4,0.5714285714285714,3,0.4285714285714286
789155c75971464.png,17,salt shaker,7,7,1,0.14285714285714285,6,0.8571428571428572
789155c75971464.png,50,salt shaker,7,7,0,0.0,7,1.0
789155c75971464.png,100,salt shaker,7,7,3,0.42857142857142855,4,0.5714285714285714
789155c75971464.png,150,salt shaker,7,7,3,0.42857142857142855,4,0.5714285714285714
789155c75971464.png,250,salt shaker,7,7,4,0.5714285714285714,3,0.4285714285714286
789155c75971464.png,10000,salt shaker,7,7,3,0.42857142857142855,4,0.5714285714285714
789b414189894e2.png,17,necklace,7,7,2,0.2857142857142857,5,0.7142857142857143
789b414189894e2.png,50,necklace,7,7,4,0.5714285714285714,3,0.4285714285714286
789b414189894e2.png,100,necklace,7,7,4,0.5714285714285714,3,0.4285714285714286
789b414189894e2.png,150,necklace,7,7,6,0.8571428571428571,1,0.1428571428571429
789b414189894e2.png,250,necklace,7,7,5,0.7142857142857143,2,0.2857142857142857
789b414189894e2.png,10000,necklace,7,7,7,1.0,0,0.0
78a1c928eb8044d.png,17,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
78a1c928eb8044d.png,50,cleaver,7,7,1,0.14285714285714285,6,0.8571428571428572
78a1c928eb8044d.png,100,cleaver,7,7,3,0.42857142857142855,4,0.5714285714285714
78a1c928eb8044d.png,150,cleaver,7,7,4,0.5714285714285714,3,0.4285714285714286
78a1c928eb8044d.png,250,cleaver,7,7,2,0.2857142857142857,5,0.7142857142857143
78a1c928eb8044d.png,10000,cleaver,7,7,7,1.0,0,0.0
78a9603fa5a544c.png,17,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
78a9603fa5a544c.png,50,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
78a9603fa5a544c.png,100,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
78a9603fa5a544c.png,150,plunger,7,7,6,0.8571428571428571,1,0.1428571428571429
78a9603fa5a544c.png,250,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
78a9603fa5a544c.png,10000,plunger,7,7,5,0.7142857142857143,2,0.2857142857142857
78b9848df94c450.png,17,pill bottle,7,7,0,0.0,7,1.0
78b9848df94c450.png,50,pill bottle,7,7,3,0.42857142857142855,4,0.5714285714285714
78b9848df94c450.png,100,pill bottle,7,7,0,0.0,7,1.0
78b9848df94c450.png,150,pill bottle,7,7,3,0.42857142857142855,4,0.5714285714285714
78b9848df94c450.png,250,pill bottle,7,7,0,0.0,7,1.0
78b9848df94c450.png,10000,pill bottle,7,7,4,0.5714285714285714,3,0.4285714285714286
78ca36bfd9e24bb.png,17,strainer,7,7,0,0.0,7,1.0
78ca36bfd9e24bb.png,50,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
78ca36bfd9e24bb.png,100,strainer,7,7,2,0.2857142857142857,5,0.7142857142857143
78ca36bfd9e24bb.png,150,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
78ca36bfd9e24bb.png,250,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
78ca36bfd9e24bb.png,10000,strainer,7,7,4,0.5714285714285714,3,0.4285714285714286
78e189aca322499.png,17,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
78e189aca322499.png,50,umbrella,7,7,1,0.14285714285714285,6,0.8571428571428572
78e189aca322499.png,100,umbrella,7,7,2,0.2857142857142857,5,0.7142857142857143
78e189aca322499.png,150,umbrella,7,7,4,0.5714285714285714,3,0.4285714285714286
78e189aca322499.png,250,umbrella,7,7,2,0.2857142857142857,5,0.7142857142857143
78e189aca322499.png,10000,umbrella,7,7,5,0.7142857142857143,2,0.2857142857142857
78ecd7e0f2894c5.png,17,waste container,7,7,1,0.14285714285714285,6,0.8571428571428572
78ecd7e0f2894c5.png,50,waste container,7,7,3,0.42857142857142855,4,0.5714285714285714
78ecd7e0f2894c5.png,100,waste container,7,7,4,0.5714285714285714,3,0.4285714285714286
78ecd7e0f2894c5.png,150,waste container,7,7,2,0.2857142857142857,5,0.7142857142857143
78ecd7e0f2894c5.png,250,waste container,7,7,6,0.8571428571428571,1,0.1428571428571429
78ecd7e0f2894c5.png,10000,waste container,7,7,6,0.8571428571428571,1,0.1428571428571429
7915fd95c7d54a3.png,17,safety pin,7,7,1,0.14285714285714285,6,0.8571428571428572
7915fd95c7d54a3.png,50,safety pin,7,7,2,0.2857142857142857,5,0.7142857142857143
7915fd95c7d54a3.png,100,safety pin,7,7,3,0.42857142857142855,4,0.5714285714285714
7915fd95c7d54a3.png,150,safety pin,7,7,1,0.14285714285714285,6,0.8571428571428572
7915fd95c7d54a3.png,250,safety pin,7,7,1,0.14285714285714285,6,0.8571428571428572
7915fd95c7d54a3.png,10000,safety pin,7,7,7,1.0,0,0.0
791f820a50c645c.png,17,sunglasses,7,7,2,0.2857142857142857,5,0.7142857142857143
791f820a50c645c.png,50,sunglasses,7,7,1,0.14285714285714285,6,0.8571428571428572
791f820a50c645c.png,100,sunglasses,7,7,2,0.2857142857142857,5,0.7142857142857143
791f820a50c645c.png,150,sunglasses,7,7,4,0.5714285714285714,3,0.4285714285714286
791f820a50c645c.png,250,sunglasses,7,7,2,0.2857142857142857,5,0.7142857142857143
791f820a50c645c.png,10000,sunglasses,7,7,6,0.8571428571428571,1,0.1428571428571429
79476e1e4e77424.png,17,strainer,7,7,2,0.2857142857142857,5,0.7142857142857143
79476e1e4e77424.png,50,strainer,7,7,4,0.5714285714285714,3,0.4285714285714286
79476e1e4e77424.png,100,strainer,7,7,5,0.7142857142857143,2,0.2857142857142857
79476e1e4e77424.png,150,strainer,7,7,6,0.8571428571428571,1,0.1428571428571429
79476e1e4e77424.png,250,strainer,7,7,6,0.8571428571428571,1,0.1428571428571429
79476e1e4e77424.png,10000,strainer,7,7,6,0.8571428571428571,1,0.1428571428571429
794889e1c3484e7.png,17,computer mouse,7,7,1,0.14285714285714285,6,0.8571428571428572
794889e1c3484e7.png,50,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
794889e1c3484e7.png,100,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
794889e1c3484e7.png,150,computer mouse,7,7,4,0.5714285714285714,3,0.4285714285714286
794889e1c3484e7.png,250,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
794889e1c3484e7.png,10000,computer mouse,7,7,7,1.0,0,0.0
7955b148595a416.png,17,racket,7,7,1,0.14285714285714285,6,0.8571428571428572
7955b148595a416.png,50,racket,7,7,6,0.8571428571428571,1,0.1428571428571429
7955b148595a416.png,100,racket,7,7,2,0.2857142857142857,5,0.7142857142857143
7955b148595a416.png,150,racket,7,7,4,0.5714285714285714,3,0.4285714285714286
7955b148595a416.png,250,racket,7,7,6,0.8571428571428571,1,0.1428571428571429
7955b148595a416.png,10000,racket,7,7,6,0.8571428571428571,1,0.1428571428571429
79a9669a093f401.png,17,paper towel,7,7,2,0.2857142857142857,5,0.7142857142857143
79a9669a093f401.png,50,paper towel,7,7,3,0.42857142857142855,4,0.5714285714285714
79a9669a093f401.png,100,paper towel,7,7,4,0.5714285714285714,3,0.4285714285714286
79a9669a093f401.png,150,paper towel,7,7,3,0.42857142857142855,4,0.5714285714285714
79a9669a093f401.png,250,paper towel,7,7,4,0.5714285714285714,3,0.4285714285714286
79a9669a093f401.png,10000,paper towel,7,7,7,1.0,0,0.0
79b7e9c7043146a.png,17,clothes iron,7,7,1,0.14285714285714285,6,0.8571428571428572
79b7e9c7043146a.png,50,clothes iron,7,7,2,0.2857142857142857,5,0.7142857142857143
79b7e9c7043146a.png,100,clothes iron,7,7,3,0.42857142857142855,4,0.5714285714285714
79b7e9c7043146a.png,150,clothes iron,7,7,4,0.5714285714285714,3,0.4285714285714286
79b7e9c7043146a.png,250,clothes iron,7,7,6,0.8571428571428571,1,0.1428571428571429
79b7e9c7043146a.png,10000,clothes iron,7,7,7,1.0,0,0.0
79e1363dfbef45f.png,17,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
79e1363dfbef45f.png,50,strainer,7,7,4,0.5714285714285714,3,0.4285714285714286
79e1363dfbef45f.png,100,strainer,7,7,6,0.8571428571428571,1,0.1428571428571429
79e1363dfbef45f.png,150,strainer,7,7,5,0.7142857142857143,2,0.2857142857142857
79e1363dfbef45f.png,250,strainer,7,7,7,1.0,0,0.0
79e1363dfbef45f.png,10000,strainer,7,7,7,1.0,0,0.0
79e403e4758343c.png,17,lampshade,7,7,1,0.14285714285714285,6,0.8571428571428572
79e403e4758343c.png,50,lampshade,7,7,1,0.14285714285714285,6,0.8571428571428572
79e403e4758343c.png,100,lampshade,7,7,0,0.0,7,1.0
79e403e4758343c.png,150,lampshade,7,7,0,0.0,7,1.0
79e403e4758343c.png,250,lampshade,7,7,1,0.14285714285714285,6,0.8571428571428572
79e403e4758343c.png,10000,lampshade,7,7,3,0.42857142857142855,4,0.5714285714285714
7a118ca22667423.png,17,hair dryer,7,7,1,0.14285714285714285,6,0.8571428571428572
7a118ca22667423.png,50,hair dryer,7,7,0,0.0,7,1.0
7a118ca22667423.png,100,hair dryer,7,7,0,0.0,7,1.0
7a118ca22667423.png,150,hair dryer,7,7,5,0.7142857142857143,2,0.2857142857142857
7a118ca22667423.png,250,hair dryer,7,7,3,0.42857142857142855,4,0.5714285714285714
7a118ca22667423.png,10000,hair dryer,7,7,7,1.0,0,0.0
7a13bd7d1628411.png,17,safety pin,7,7,2,0.2857142857142857,5,0.7142857142857143
7a13bd7d1628411.png,50,safety pin,7,7,4,0.5714285714285714,3,0.4285714285714286
7a13bd7d1628411.png,100,safety pin,7,7,3,0.42857142857142855,4,0.5714285714285714
7a13bd7d1628411.png,150,safety pin,7,7,7,1.0,0,0.0
7a13bd7d1628411.png,250,safety pin,7,7,7,1.0,0,0.0
7a13bd7d1628411.png,10000,safety pin,7,7,7,1.0,0,0.0
7a230a8119554f8.png,17,vase,7,7,0,0.0,7,1.0
7a230a8119554f8.png,50,vase,7,7,0,0.0,7,1.0
7a230a8119554f8.png,100,vase,7,7,1,0.14285714285714285,6,0.8571428571428572
7a230a8119554f8.png,150,vase,7,7,2,0.2857142857142857,5,0.7142857142857143
7a230a8119554f8.png,250,vase,7,7,1,0.14285714285714285,6,0.8571428571428572
7a230a8119554f8.png,10000,vase,7,7,3,0.42857142857142855,4,0.5714285714285714
7a41fb556c0f477.png,17,paintbrush,7,7,1,0.14285714285714285,6,0.8571428571428572
7a41fb556c0f477.png,50,paintbrush,7,7,4,0.5714285714285714,3,0.4285714285714286
7a41fb556c0f477.png,100,paintbrush,7,7,1,0.14285714285714285,6,0.8571428571428572
7a41fb556c0f477.png,150,paintbrush,7,7,7,1.0,0,0.0
7a41fb556c0f477.png,250,paintbrush,7,7,3,0.42857142857142855,4,0.5714285714285714
7a41fb556c0f477.png,10000,paintbrush,7,7,7,1.0,0,0.0
7a519c7f3d5845c.png,17,speaker,7,7,1,0.14285714285714285,6,0.8571428571428572
7a519c7f3d5845c.png,50,speaker,7,7,3,0.42857142857142855,4,0.5714285714285714
7a519c7f3d5845c.png,100,speaker,7,7,4,0.5714285714285714,3,0.4285714285714286
7a519c7f3d5845c.png,150,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
7a519c7f3d5845c.png,250,speaker,7,7,5,0.7142857142857143,2,0.2857142857142857
7a519c7f3d5845c.png,10000,speaker,7,7,6,0.8571428571428571,1,0.1428571428571429
7a563677478b4ce.png,17,digital watch,7,7,6,0.8571428571428571,1,0.1428571428571429
7a563677478b4ce.png,50,digital watch,7,7,7,1.0,0,0.0
7a563677478b4ce.png,100,digital watch,7,7,5,0.7142857142857143,2,0.2857142857142857
7a563677478b4ce.png,150,digital watch,7,7,7,1.0,0,0.0
7a563677478b4ce.png,250,digital watch,7,7,7,1.0,0,0.0
7a563677478b4ce.png,10000,digital watch,7,7,7,1.0,0,0.0
7a767491f53d4d3.png,17,hammer,7,7,4,0.5714285714285714,3,0.4285714285714286
7a767491f53d4d3.png,50,hammer,7,7,5,0.7142857142857143,2,0.2857142857142857
7a767491f53d4d3.png,100,hammer,7,7,6,0.8571428571428571,1,0.1428571428571429
7a767491f53d4d3.png,150,hammer,7,7,7,1.0,0,0.0
7a767491f53d4d3.png,250,hammer,7,7,7,1.0,0,0.0
7a767491f53d4d3.png,10000,hammer,7,7,7,1.0,0,0.0
7a8b528bffda486.png,17,safety pin,7,7,1,0.14285714285714285,6,0.8571428571428572
7a8b528bffda486.png,50,safety pin,7,7,6,0.8571428571428571,1,0.1428571428571429
7a8b528bffda486.png,100,safety pin,7,7,6,0.8571428571428571,1,0.1428571428571429
7a8b528bffda486.png,150,safety pin,7,7,6,0.8571428571428571,1,0.1428571428571429
7a8b528bffda486.png,250,safety pin,7,7,6,0.8571428571428571,1,0.1428571428571429
7a8b528bffda486.png,10000,safety pin,7,7,7,1.0,0,0.0
7a9b9869d8e549f.png,17,speaker,7,7,0,0.0,7,1.0
7a9b9869d8e549f.png,50,speaker,7,7,2,0.2857142857142857,5,0.7142857142857143
7a9b9869d8e549f.png,100,speaker,7,7,2,0.2857142857142857,5,0.7142857142857143
7a9b9869d8e549f.png,150,speaker,7,7,3,0.42857142857142855,4,0.5714285714285714
7a9b9869d8e549f.png,250,speaker,7,7,4,0.5714285714285714,3,0.4285714285714286
7a9b9869d8e549f.png,10000,speaker,7,7,6,0.8571428571428571,1,0.1428571428571429
7acc9aa3ee91422.png,17,Band-Aid,7,7,0,0.0,7,1.0
7acc9aa3ee91422.png,50,Band-Aid,7,7,1,0.14285714285714285,6,0.8571428571428572
7acc9aa3ee91422.png,100,Band-Aid,7,7,0,0.0,7,1.0
7acc9aa3ee91422.png,150,Band-Aid,7,7,1,0.14285714285714285,6,0.8571428571428572
7acc9aa3ee91422.png,250,Band-Aid,7,7,0,0.0,7,1.0
7acc9aa3ee91422.png,10000,Band-Aid,7,7,4,0.5714285714285714,3,0.4285714285714286
7ae0ee180855448.png,17,match,7,7,1,0.14285714285714285,6,0.8571428571428572
7ae0ee180855448.png,50,match,7,7,4,0.5714285714285714,3,0.4285714285714286
7ae0ee180855448.png,100,match,7,7,4,0.5714285714285714,3,0.4285714285714286
7ae0ee180855448.png,150,match,7,7,5,0.7142857142857143,2,0.2857142857142857
7ae0ee180855448.png,250,match,7,7,6,0.8571428571428571,1,0.1428571428571429
7ae0ee180855448.png,10000,match,7,7,6,0.8571428571428571,1,0.1428571428571429
7b14b1287988450.png,17,clothes iron,7,7,1,0.14285714285714285,6,0.8571428571428572
7b14b1287988450.png,50,clothes iron,7,7,5,0.7142857142857143,2,0.2857142857142857
7b14b1287988450.png,100,clothes iron,7,7,5,0.7142857142857143,2,0.2857142857142857
7b14b1287988450.png,150,clothes iron,7,7,6,0.8571428571428571,1,0.1428571428571429
7b14b1287988450.png,250,clothes iron,7,7,5,0.7142857142857143,2,0.2857142857142857
7b14b1287988450.png,10000,clothes iron,7,7,7,1.0,0,0.0
7b2908f9a08e49c.png,17,ruler,7,7,1,0.14285714285714285,6,0.8571428571428572
7b2908f9a08e49c.png,50,ruler,7,7,2,0.2857142857142857,5,0.7142857142857143
7b2908f9a08e49c.png,100,ruler,7,7,3,0.42857142857142855,4,0.5714285714285714
7b2908f9a08e49c.png,150,ruler,7,7,6,0.8571428571428571,1,0.1428571428571429
7b2908f9a08e49c.png,250,ruler,7,7,5,0.7142857142857143,2,0.2857142857142857
7b2908f9a08e49c.png,10000,ruler,7,7,5,0.7142857142857143,2,0.2857142857142857
7b67958d7f684b7.png,17,plunger,7,7,0,0.0,7,1.0
7b67958d7f684b7.png,50,plunger,7,7,3,0.42857142857142855,4,0.5714285714285714
7b67958d7f684b7.png,100,plunger,7,7,1,0.14285714285714285,6,0.8571428571428572
7b67958d7f684b7.png,150,plunger,7,7,4,0.5714285714285714,3,0.4285714285714286
7b67958d7f684b7.png,250,plunger,7,7,2,0.2857142857142857,5,0.7142857142857143
7b67958d7f684b7.png,10000,plunger,7,7,7,1.0,0,0.0
7b76199b177b491.png,17,water bottle,7,7,3,0.42857142857142855,4,0.5714285714285714
7b76199b177b491.png,50,water bottle,7,7,2,0.2857142857142857,5,0.7142857142857143
7b76199b177b491.png,100,water bottle,7,7,5,0.7142857142857143,2,0.2857142857142857
7b76199b177b491.png,150,water bottle,7,7,6,0.8571428571428571,1,0.1428571428571429
7b76199b177b491.png,250,water bottle,7,7,5,0.7142857142857143,2,0.2857142857142857
7b76199b177b491.png,10000,water bottle,7,7,7,1.0,0,0.0
7b9d86455c1e46e.png,17,computer mouse,7,7,3,0.42857142857142855,4,0.5714285714285714
7b9d86455c1e46e.png,50,computer mouse,7,7,5,0.7142857142857143,2,0.2857142857142857
7b9d86455c1e46e.png,100,computer mouse,7,7,7,1.0,0,0.0
7b9d86455c1e46e.png,150,computer mouse,7,7,5,0.7142857142857143,2,0.2857142857142857
7b9d86455c1e46e.png,250,computer mouse,7,7,6,0.8571428571428571,1,0.1428571428571429
7b9d86455c1e46e.png,10000,computer mouse,7,7,7,1.0,0,0.0
7bb47985c4454b4.png,17,cleaver,7,7,0,0.0,7,1.0
7bb47985c4454b4.png,50,cleaver,7,7,6,0.8571428571428571,1,0.1428571428571429
7bb47985c4454b4.png,100,cleaver,7,7,5,0.7142857142857143,2,0.2857142857142857
7bb47985c4454b4.png,150,cleaver,7,7,6,0.8571428571428571,1,0.1428571428571429
7bb47985c4454b4.png,250,cleaver,7,7,7,1.0,0,0.0
7bb47985c4454b4.png,10000,cleaver,7,7,6,0.8571428571428571,1,0.1428571428571429
7bbff3eff326408.png,17,power drill,7,7,1,0.14285714285714285,6,0.8571428571428572
7bbff3eff326408.png,50,power drill,7,7,5,0.7142857142857143,2,0.2857142857142857
7bbff3eff326408.png,100,power drill,7,7,4,0.5714285714285714,3,0.4285714285714286
7bbff3eff326408.png,150,power drill,7,7,6,0.8571428571428571,1,0.1428571428571429
7bbff3eff326408.png,250,power drill,7,7,6,0.8571428571428571,1,0.1428571428571429
7bbff3eff326408.png,10000,power drill,7,7,7,1.0,0,0.0
7c0e735314b7495.png,17,shovel,7,7,3,0.42857142857142855,4,0.5714285714285714
7c0e735314b7495.png,50,shovel,7,7,6,0.8571428571428571,1,0.1428571428571429
7c0e735314b7495.png,100,shovel,7,7,3,0.42857142857142855,4,0.5714285714285714
7c0e735314b7495.png,150,shovel,7,7,7,1.0,0,0.0
7c0e735314b7495.png,250,shovel,7,7,5,0.7142857142857143,2,0.2857142857142857
7c0e735314b7495.png,10000,shovel,7,7,5,0.7142857142857143,2,0.2857142857142857
7c4861a3f532434.png,17,backpack,7,7,0,0.0,7,1.0
7c4861a3f532434.png,50,backpack,7,7,2,0.2857142857142857,5,0.7142857142857143
7c4861a3f532434.png,100,backpack,7,7,1,0.14285714285714285,6,0.8571428571428572
7c4861a3f532434.png,150,backpack,7,7,6,0.8571428571428571,1,0.1428571428571429
7c4861a3f532434.png,250,backpack,7,7,2,0.2857142857142857,5,0.7142857142857143
7c4861a3f532434.png,10000,backpack,7,7,6,0.8571428571428571,1,0.1428571428571429
7c660f019200412.png,17,hair dryer,7,7,3,0.42857142857142855,4,0.5714285714285714
7c660f019200412.png,50,hair dryer,7,7,2,0.2857142857142857,5,0.7142857142857143
7c660f019200412.png,100,hair dryer,7,7,4,0.5714285714285714,3,0.4285714285714286
7c660f019200412.png,150,hair dryer,7,7,6,0.8571428571428571,1,0.1428571428571429
7c660f019200412.png,250,hair dryer,7,7,5,0.7142857142857143,2,0.2857142857142857
7c660f019200412.png,10000,hair dryer,7,7,7,1.0,0,0.0
7c87a248cdef4ef.png,17,television,7,7,1,0.14285714285714285,6,0.8571428571428572
7c87a248cdef4ef.png,50,television,7,7,2,0.2857142857142857,5,0.7142857142857143
7c87a248cdef4ef.png,100,television,7,7,4,0.5714285714285714,3,0.4285714285714286
7c87a248cdef4ef.png,150,television,7,7,5,0.7142857142857143,2,0.2857142857142857
7c87a248cdef4ef.png,250,television,7,7,3,0.42857142857142855,4,0.5714285714285714
7c87a248cdef4ef.png,10000,television,7,7,6,0.8571428571428571,1,0.1428571428571429
7c88847886eb41a.png,17,necklace,7,7,4,0.5714285714285714,3,0.4285714285714286
7c88847886eb41a.png,50,necklace,7,7,6,0.8571428571428571,1,0.1428571428571429
7c88847886eb41a.png,100,necklace,7,7,7,1.0,0,0.0
7c88847886eb41a.png,150,necklace,7,7,7,1.0,0,0.0
7c88847886eb41a.png,250,necklace,7,7,7,1.0,0,0.0
7c88847886eb41a.png,10000,necklace,7,7,7,1.0,0,0.0
7c9889ba8f504b7.png,17,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
7c9889ba8f504b7.png,50,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
7c9889ba8f504b7.png,100,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
7c9889ba8f504b7.png,150,strainer,7,7,2,0.2857142857142857,5,0.7142857142857143
7c9889ba8f504b7.png,250,strainer,7,7,1,0.14285714285714285,6,0.8571428571428572
7c9889ba8f504b7.png,10000,strainer,7,7,3,0.42857142857142855,4,0.5714285714285714
7cce9cfa6c15404.png,17,umbrella,7,7,0,0.0,7,1.0
7cce9cfa6c15404.png,50,umbrella,7,7,6,0.8571428571428571,1,0.1428571428571429
7cce9cfa6c15404.png,100,umbrella,7,7,7,1.0,0,0.0
7cce9cfa6c15404.png,150,umbrella,7,7,7,1.0,0,0.0
7cce9cfa6c15404.png,250,umbrella,7,7,7,1.0,0,0.0
7cce9cfa6c15404.png,10000,umbrella,7,7,7,1.0,0,0.0
7ce40d197d3c416.png,17,vase,7,7,0,0.0,7,1.0
7ce40d197d3c416.png,50,vase,7,7,1,0.14285714285714285,6,0.8571428571428572
7ce40d197d3c416.png,100,vase,7,7,0,0.0,7,1.0
7ce40d197d3c416.png,150,vase,7,7,3,0.42857142857142855,4,0.5714285714285714
7ce40d197d3c416.png,250,vase,7,7,0,0.0,7,1.0
7ce40d197d3c416.png,10000,vase,7,7,1,0.14285714285714285,6,0.8571428571428572
7cea0c98451848e.png,17,lampshade,7,7,1,0.14285714285714285,6,0.8571428571428572
7cea0c98451848e.png,50,lampshade,7,7,6,0.8571428571428571,1,0.1428571428571429
7cea0c98451848e.png,100,lampshade,7,7,6,0.8571428571428571,1,0.1428571428571429
7cea0c98451848e.png,150,lampshade,7,7,6,0.8571428571428571,1,0.1428571428571429
7cea0c98451848e.png,250,lampshade,7,7,6,0.8571428571428571,1,0.1428571428571429
7cea0c98451848e.png,10000,lampshade,7,7,7,1.0,0,0.0
7d00bb45dbae4b5.png,17,padlock,7,7,1,0.14285714285714285,6,0.8571428571428572
7d00bb45dbae4b5.png,50,padlock,7,7,1,0.14285714285714285,6,0.8571428571428572
7d00bb45dbae4b5.png,100,padlock,7,7,3,0.42857142857142855,4,0.5714285714285714
7d00bb45dbae4b5.png,150,padlock,7,7,3,0.42857142857142855,4,0.5714285714285714
7d00bb45dbae4b5.png,250,padlock,7,7,5,0.7142857142857143,2,0.2857142857142857
7d00bb45dbae4b5.png,10000,padlock,7,7,7,1.0,0,0.0
7d46434ce199440.png,17,padlock,7,7,2,0.2857142857142857,5,0.7142857142857143
7d46434ce199440.png,50,padlock,7,7,6,0.8571428571428571,1,0.1428571428571429
7d46434ce199440.png,100,padlock,7,7,4,0.5714285714285714,3,0.4285714285714286
7d46434ce199440.png,150,padlock,7,7,7,1.0,0,0.0
7d46434ce199440.png,250,padlock,7,7,7,1.0,0,0.0
7d46434ce199440.png,10000,padlock,7,7,7,1.0,0,0.0
